"ids","pcomplex","SUBUNIT-COMPOSITION","ECK","associated_gene_names"
"100","FUMARATE-REDUCTASE","1*FUM-FLAVO,1*FUM-FE-S,1*FUM-MEMB1,1*FUM-MEMB2","ECK4148","frdC"
"182","FUMARATE-REDUCTASE","1*FUM-FLAVO,1*FUM-FE-S,1*FUM-MEMB1,1*FUM-MEMB2","ECK4149","frdB"
"253","FUMARATE-REDUCTASE","1*FUM-FLAVO,1*FUM-FE-S,1*FUM-MEMB1,1*FUM-MEMB2","ECK4150","frdA"
"3919","CPLX0-7889","2*EG11211-MONOMER","ECK4151","poxA"
"1727","CPLX0-7985","7*G7840-MONOMER","ECK4155","yjeP"
"3428","CPLX0-8182","1*EG11757-MONOMER,1*EG11171-MONOMER,1*G6991-MONOMER","ECK4164","yjeE"
"1631","MUTHLS-CPLX","1*EG11281-MONOMER,2*EG10625-MONOMER,1*EG10624-MONOMER","ECK4166","mutL"
"718","CPLX0-1461","6*EG10438-MONOMER","ECK4168","hfq"
"23","CPLX0-1321","1*EG10436-MONOMER,1*EG10435-MONOMER","ECK4170","hflK"
"23","CPLX0-2982","6*EG10435-MONOMER,6*EG10436-MONOMER,6*EG11506-MONOMER","ECK4170","hflK"
"97","CPLX0-1321","1*EG10436-MONOMER,1*EG10435-MONOMER","ECK4171","hflC"
"97","CPLX0-2982","6*EG10435-MONOMER,6*EG10436-MONOMER,6*EG11506-MONOMER","ECK4171","hflC"
"2257","ADENYLOSUCCINATE-SYN-DIMER","2*ADENYLOSUCCINATE-SYN-MONOMER","ECK4173","purA"
"1274","CPLX0-7756","2*EG11212-MONOMER","ECK4174","nsrR"
"1368","CPLX0-1121","2*G7845-MONOMER","ECK4176","rlmB"
"1233","CPLX0-8214","2*G7853-MONOMER","ECK4186","yjfP"
"2467","EIISGA","1*YJFU-MONOMER,1*YJFT-MONOMER,2*SGAT-MONOMER","ECK4190","ulaB"
"2560","EIISGA","1*YJFU-MONOMER,1*YJFT-MONOMER,2*SGAT-MONOMER","ECK4191","ulaC"
"2651","CPLX0-7744","2*G7858-MONOMER","ECK4192","ulaD"
"2175","CPLX0-8208","1*EG10917-MONOMER,1*EG10905-MONOMER","ECK4196","rpsF"
"1237","CPLX0-7976","1*G7875-MONOMER,1*G7874-MONOMER","ECK4216","ytfM"
"1331","CPLX0-7976","1*G7875-MONOMER,1*G7874-MONOMER","ECK4217","ytfN"
"2808","CPLX0-7561","1*EG12096-MONOMER,1*EG11250-MONOMER","ECK4221","chpB"
"1606","ABC-46-CPLX","1*YJFF-MONOMER,1*YTFR-MONOMER,1*YTFT-MONOMER,1*YTFQ-MONOMER","ECK4223","ytfQ"
"586","F16B-CPLX","4*F16B-MONOMER","ECK4227","fbp"
"2444","CPLX0-229","2*RNTRACTIV-MONOMER","ECK4232","nrdG"
"2444","NRDACTMULTI-CPLX","2*RIBONUCLEOSIDE-TRIP-REDUCT-MONOMER,2*RNTRACTIV-MONOMER","ECK4232","nrdG"
"2535","RIBONUCLEOSIDE-TRIP-REDUCT-CPLX","2*RIBONUCLEOSIDE-TRIP-REDUCT-MONOMER","ECK4233","nrdD"
"2535","NRDACTMULTI-CPLX","2*RIBONUCLEOSIDE-TRIP-REDUCT-MONOMER,2*RNTRACTIV-MONOMER","ECK4233","nrdD"
"2535","MONOMER0-2863","2*RIBONUCLEOSIDE-TRIP-REDUCT-MONOMER","ECK4233","nrdD"
"2473","CPLX-168","2*TREB-MONOMER,1*CRR-MONOMER","ECK4235","treB"
"469","CPLX0-7854","2*EG12202-MONOMER","ECK4236","treR"
"2626","ASPCARBREG-DIMER","2*ASPCARBREG-MONOMER","ECK4239","pyrI"
"2626","ASPCARBTRANS-CPLX","6*ASPCARBCAT-MONOMER,6*ASPCARBREG-MONOMER","ECK4239","pyrI"
"1988","ASPCARBCAT-TRIMER","3*ASPCARBCAT-MONOMER","ECK4240","pyrB"
"1988","ASPCARBTRANS-CPLX","6*ASPCARBCAT-MONOMER,6*ASPCARBREG-MONOMER","ECK4240","pyrB"
"1241","CPLX0-8154","2*G7880-MONOMER","ECK4243","yjgI"
"3156","ORNCARBAMTRANSFERI-CPLX","3*CHAINI-MONOMER","ECK4247","argI"
"1335","CPLX0-8096","2*G7885-MONOMER","ECK4248","rraB"
"1812","CPLX0-3803","3*EG11505-MONOMER,3*EG10243-MONOMER,3*EG10238-MONOMER,1*EG11412-MONOMER,1*EG11500-MONOMER,5*EG10245-MONOMER,4*EG10242-MONOMER,4*EG11414-MONOMER,4*EG11413-MONOMER","ECK4252","holC"
"1812","CPLX0-7910","1*EG11413-MONOMER,1*EG11414-MONOMER","ECK4252","holC"
"177","CPLX0-3061","6*EG10694-MONOMER","ECK4253","pepA"
"1928","ABC-9-CPLX","2*FECE-MONOMER,1*FECC-MONOMER,1*FECD-MONOMER,1*FECB-MONOMER","ECK4277","fecE"
"2556","ABC-9-CPLX","2*FECE-MONOMER,1*FECC-MONOMER,1*FECD-MONOMER,1*FECB-MONOMER","ECK4278","fecD"
"2020","ABC-9-CPLX","2*FECE-MONOMER,1*FECC-MONOMER,1*FECD-MONOMER,1*FECB-MONOMER","ECK4279","fecC"
"2647","ABC-9-CPLX","2*FECE-MONOMER,1*FECC-MONOMER,1*FECD-MONOMER,1*FECB-MONOMER","ECK4280","fecB"
"2113","CPLX-3944","1*EG10286-MONOMER,1*EG10292-MONOMER","ECK4281","fecA"
"2113","CPLX0-1943","1*EG10286-MONOMER,1*EG10272-MONOMER,1*EG10271-MONOMER,1*EG11012-MONOMER","ECK4281","fecA"
"2204","EIISGC","1*MONOMER0-2121,1*SGCC-MONOMER,1*SGCA-MONOMER","ECK4291","sgcA"
"2957","EIISGC","1*MONOMER0-2121,1*SGCC-MONOMER,1*SGCA-MONOMER","ECK4293","sgcC"
"1260","CPLX0-3401","1*EG10308-MONOMER,1*EG10313-MONOMER,1*EG10314-MONOMER,1*EG10315-MONOMER","ECK4305","fimA"
"1449","CPLX0-3401","1*EG10308-MONOMER,1*EG10313-MONOMER,1*EG10314-MONOMER,1*EG10315-MONOMER","ECK4309","fimF"
"3834","CPLX0-3401","1*EG10308-MONOMER,1*EG10313-MONOMER,1*EG10314-MONOMER,1*EG10315-MONOMER","ECK4310","fimG"
"1538","CPLX0-3401","1*EG10308-MONOMER,1*EG10313-MONOMER,1*EG10314-MONOMER,1*EG10315-MONOMER","ECK4311","fimH"
"585","CPLX0-7970","2*G7924-MONOMER","ECK4318","yjiE"
"585","CPLX0-8075","2*G7924-MONOMER","ECK4318","yjiE"
"316","CPLX0-3021","8*G7925-MONOMER","ECK4319","iadA"
"1905","CPLX0-3958","2*EG10458-MONOMER,2*EG10459-MONOMER,1*EG10460-MONOMER","ECK4338","hsdS"
"1268","CPLX0-3958","2*EG10458-MONOMER,2*EG10459-MONOMER,1*EG10460-MONOMER","ECK4339","hsdM"
"2081","CPLX0-3958","2*EG10458-MONOMER,2*EG10459-MONOMER,1*EG10460-MONOMER","ECK4340","hsdR"
"3896","TSR-CPLX","2*CHEW-MONOMER,2*PROTEIN-CHEA,6*TSR-MONOMER","ECK4345","tsr"
"3896","TSR-GLUME","2*CHEW-MONOMER,2*PROTEIN-CHEA,6*TSR-MONOMER","ECK4345","tsr"
"3896","TSR-GLN","2*CHEW-MONOMER,2*PROTEIN-CHEA,6*TSR-MONOMER","ECK4345","tsr"
"3896","CPLX0-8103","2*TSR-MONOMER","ECK4345","tsr"
"3896","TSR-GLU","2*CHEW-MONOMER,2*PROTEIN-CHEA,6*TSR-MONOMER","ECK4345","tsr"
"1547","CPLX0-3803","3*EG11505-MONOMER,3*EG10243-MONOMER,3*EG10238-MONOMER,1*EG11412-MONOMER,1*EG11500-MONOMER,5*EG10245-MONOMER,4*EG10242-MONOMER,4*EG11414-MONOMER,4*EG11413-MONOMER","ECK4363","holD"
"1547","CPLX0-7910","1*EG11413-MONOMER,1*EG11414-MONOMER","ECK4363","holD"
"2261","DEOA-CPLX","2*DEOA-MONOMER","ECK4374","deoA"
"2353","DEOD-CPLX","6*DEOD-MONOMER","ECK4376","deoD"
"542","PC00007","2*PD00423","ECK4385","trpR"
"337","CREC-CPLX","2*CREC-MONOMER","ECK4391","creC"
"1531","CPLX0-7422","2*EG12309-MONOMER","ECK4395","yjtD"
"3711","CPLX0-2621","2*MONOMER0-1564","ECK0017","hokC"
"3569","CPLX0-7685","4*HYPOXANPRIBOSYLTRAN-MONOMER","ECK0124","hpt"
"2766","CPLX0-7961","2*YADQ-MONOMER","ECK0154","clcA"
"3683","CPLX0-7960","2*HMP-KIN-MONOMER","ECK0418","yajL"
"3672","CPLX0-7942","1*EG10125-MONOMER,1*EG12181-MONOMER","ECK0429","bolA"
"2816","CPLX0-1941","1*EG10272-MONOMER,1*EG10271-MONOMER,1*EG11012-MONOMER,1*EG10293-MONOMER","ECK0576","fepA"
"2667","CITLY-CPLX","6*ACPSUB-MONOMER,6*CITTRANS-MONOMER,6*CITRYLY-MONOMER","ECK0608","citF"
"2667","CITTRANS-CPLX","6*CITTRANS-MONOMER","ECK0608","citF"
"2667","ACECITLY-CPLX","6*ACPSUB-MONOMER,6*CITTRANS-MONOMER,6*CITRYLY-MONOMER","ECK0608","citF"
"2755","ABC-13-CPLX","1*G6359-MONOMER,1*GLTK-MONOMER,1*GLTJ-MONOMER,2*GLTL-MONOMER","ECK0648","gltI"
"3206","CPLX0-7795","2*PHOSPHO-KDPE","ECK0682","kdpE"
"2828","CPLX0-2201","1*EG10684-MONOMER,1*EG11007-MONOMER,1*EG11008-MONOMER,1*EG11011-MONOMER,1*EG11010-MONOMER","ECK0729","tolB"
"2828","CPLX0-2221","1*EG11008-MONOMER,3*EG10671-MONOMER","ECK0729","tolB"
"2905","ABC-57-CPLX","1*YBHS-MONOMER,1*YBHR-MONOMER,1*YBHF-MONOMER","ECK0783","ybhF"
"3130","CPLX0-7983","7*G6417-MONOMER","ECK0797","ybiO"
"3209","CPLX0-201","10*G6428-MONOMER","ECK0815","fsaA"
"3821","ABC-49-CPLX","1*YLIA-MONOMER,1*YLIB-MONOMER,1*YLID-MONOMER,1*YLIC-MONOMER","ECK0820","gsiB"
"3053","DIMESULFREDUCT-CPLX","1*DMSA-MONOMER,1*DMSB-MONOMER,1*DMSC-MONOMER","ECK0885","dmsA"
"3139","ABC-56-CPLX","1*G6478-MONOMER,2*YCBM-MONOMER,2*YCBE-MONOMER","ECK0925","ssuC"
"2671","METHGLYSYN-CPLX","6*METHGLYSYN-MONOMER","ECK0954","mgsA"
"3814","TORS-CPLX","2*TORS-MONOMER","ECK0984","torS"
"3054","CPLX0-7452","2*EG10322-MONOMER,1*EG11346-MONOMER,1*FLIF-FLAGELLAR-MS-RING,1*FLGI-FLAGELLAR-P-RING,1*FLGG-FLAGELLAR-MOTOR-ROD-PROTEIN,1*FLGF-FLAGELLAR-MOTOR-ROD-PROTEIN,1*FLGC-FLAGELLAR-MOTOR-ROD-PROTEIN,1*FLGB-FLAGELLAR-MOTOR-ROD-PROTEIN,1*MOTB-FLAGELLAR-MOTOR-STATOR-PROTEIN,1*MOTA-FLAGELLAR-MOTOR-STATOR-PROTEIN,1*FLGH-FLAGELLAR-L-RING,26*FLIG-FLAGELLAR-SWITCH-PROTEIN,34*FLIM-FLAGELLAR-C-RING-SWITCH,1*FLIN-FLAGELLAR-C-RING-SWITCH,1*G378-MONOMER,6*G377-MONOMER,12*EG11656-MONOMER,1*EG11977-MONOMER,1*EG11976-MONOMER,1*EG11975-MONOMER,1*EG11224-MONOMER,1*G7028-MONOMER,1*G370-MONOMER,120*G361-MONOMER,1*EG11967-MONOMER,1*EG11545-MONOMER,1*EG10321-MONOMER,5*EG10841-MONOMER","ECK1064","flgH"
"3054","FLAGELLAR-MOTOR-COMPLEX","1*FLIN-FLAGELLAR-C-RING-SWITCH,34*FLIM-FLAGELLAR-C-RING-SWITCH,26*FLIG-FLAGELLAR-SWITCH-PROTEIN,1*FLGH-FLAGELLAR-L-RING,1*MOTA-FLAGELLAR-MOTOR-STATOR-PROTEIN,1*MOTB-FLAGELLAR-MOTOR-STATOR-PROTEIN,1*FLGB-FLAGELLAR-MOTOR-ROD-PROTEIN,1*FLGC-FLAGELLAR-MOTOR-ROD-PROTEIN,1*FLGF-FLAGELLAR-MOTOR-ROD-PROTEIN,1*FLGG-FLAGELLAR-MOTOR-ROD-PROTEIN,1*FLGI-FLAGELLAR-P-RING,1*FLIF-FLAGELLAR-MS-RING,1*EG11346-MONOMER,2*EG10322-MONOMER","ECK1064","flgH"
"3219","CPLX0-8178","1*EG10605-MONOMER,1*G6565-MONOMER","ECK1091","ycfM"
"3147","CPLX0-8206","2*EG12399-MONOMER","ECK1186","dhaM"
"3147","CPLX0-2081","2*G6627-MONOMER,2*MONOMER0-1261,2*EG12399-MONOMER","ECK1186","dhaM"
"3224","CPLX0-2081","2*G6627-MONOMER,2*MONOMER0-1261,2*EG12399-MONOMER","ECK1187","dhaL"
"2680","CPLX0-2081","2*G6627-MONOMER,2*MONOMER0-1261,2*EG12399-MONOMER","ECK1188","dhaK"
"2675","CPLX0-1923","1*EG11012-MONOMER,1*EG10271-MONOMER,1*EG10272-MONOMER","ECK1246","tonB"
"2675","CPLX0-1941","1*EG10272-MONOMER,1*EG10271-MONOMER,1*EG11012-MONOMER,1*EG10293-MONOMER","ECK1246","tonB"
"2675","CPLX0-7952","1*EG10306-MONOMER,1*EG10272-MONOMER,1*EG10271-MONOMER,1*EG11012-MONOMER","ECK1246","tonB"
"2675","CPLX0-1943","1*EG10286-MONOMER,1*EG10272-MONOMER,1*EG10271-MONOMER,1*EG11012-MONOMER","ECK1246","tonB"
"2675","CPLX0-1924","1*EG10126-MONOMER,1*EG10272-MONOMER,1*EG10271-MONOMER,1*EG11012-MONOMER","ECK1246","tonB"
"2675","CPLX0-1942","1*EG10272-MONOMER,1*EG10271-MONOMER,1*EG11012-MONOMER,1*EG10302-MONOMER","ECK1246","tonB"
"2832","CPLX0-7709","12*G6644-MONOMER","ECK1292","puuA"
"3064","CPLX0-7844","2*G6669-MONOMER,2*G6670-MONOMER","ECK1334","abgA"
"3151","CPLX0-8090","4*G6673-MONOMER","ECK1338","ydaM"
"3159","CPLX0-7962","2*G6759-MONOMER","ECK1442","yncA"
"2773","MALIC-NAD-CPLX","4*MALIC-NAD-MONOMER","ECK1473","maeA"
"2922","ABC-59-CPLX","1*YDDR-MONOMER,1*YDDQ-MONOMER,1*YDDS-MONOMER,1*YDDP-MONOMER,1*YDDO-MONOMER","ECK1481","ddpA"
"2998","CPLX0-7823","1*G6783-MONOMER,1*G6784-MONOMER","ECK1484","yddV"
"2998","CPLX0-8218","2*G6784-MONOMER","ECK1484","yddV"
"3235","CPLX0-7687","2*G6811-MONOMER","ECK1518","sad"
"2693","CPLX0-7710","2*PD00364","ECK1523","marR"
"2683","CPLX0-1601","1*G6845-MONOMER,1*G6846-MONOMER,1*G6847-MONOMER,1*G6848-MONOMER","ECK1583","ynfF"
"2767","CPLX0-1601","1*G6845-MONOMER,1*G6846-MONOMER,1*G6847-MONOMER,1*G6848-MONOMER","ECK1585","ynfH"
"3166","CPLX0-1341","1*G6909-MONOMER,2*G6908-MONOMER,1*G6907-MONOMER","ECK1679","sufB"
"3499","PHES-CPLX","2*PHES-MONOMER,2*PHET-MONOMER","ECK1712","pheS"
"2779","6PFK-2-CPX","2*6PFK-2-MONOMER","ECK1721","pfkB"
"2929","ABC-48-CPLX","1*YNJC-MONOMER,1*YNJD-MONOMER,1*G6949-MONOMER","ECK1752","ynjB"
"3008","ABC-48-CPLX","1*YNJC-MONOMER,1*YNJD-MONOMER,1*G6949-MONOMER","ECK1753","ynjC"
"3230","ABC-48-CPLX","1*YNJC-MONOMER,1*YNJD-MONOMER,1*G6949-MONOMER","ECK1754","ynjD"
"2841","CPLX0-7675","3*G6988-MONOMER","ECK1800","yeaW"
"2841","CPLX0-8232","1*G6989-MONOMER,1*G6988-MONOMER","ECK1800","yeaW"
"3158","DCYSDESULF-CPLX","2*DCYSDESULF-MONOMER","ECK1918","dcyD"
"2688","CPLX0-7452","2*EG10322-MONOMER,1*EG11346-MONOMER,1*FLIF-FLAGELLAR-MS-RING,1*FLGI-FLAGELLAR-P-RING,1*FLGG-FLAGELLAR-MOTOR-ROD-PROTEIN,1*FLGF-FLAGELLAR-MOTOR-ROD-PROTEIN,1*FLGC-FLAGELLAR-MOTOR-ROD-PROTEIN,1*FLGB-FLAGELLAR-MOTOR-ROD-PROTEIN,1*MOTB-FLAGELLAR-MOTOR-STATOR-PROTEIN,1*MOTA-FLAGELLAR-MOTOR-STATOR-PROTEIN,1*FLGH-FLAGELLAR-L-RING,26*FLIG-FLAGELLAR-SWITCH-PROTEIN,34*FLIM-FLAGELLAR-C-RING-SWITCH,1*FLIN-FLAGELLAR-C-RING-SWITCH,1*G378-MONOMER,6*G377-MONOMER,12*EG11656-MONOMER,1*EG11977-MONOMER,1*EG11976-MONOMER,1*EG11975-MONOMER,1*EG11224-MONOMER,1*G7028-MONOMER,1*G370-MONOMER,120*G361-MONOMER,1*EG11967-MONOMER,1*EG11545-MONOMER,1*EG10321-MONOMER,5*EG10841-MONOMER","ECK1945","fliO"
"2688","CPLX0-7451","1*G370-MONOMER,1*G7028-MONOMER,1*EG11224-MONOMER,1*EG11975-MONOMER,1*EG11976-MONOMER,1*EG11977-MONOMER,12*EG11656-MONOMER,6*G377-MONOMER,1*G378-MONOMER","ECK1945","fliO"
"3071","CPLX0-3781","1*MONOMER0-1041,2*EG12844-MONOMER","ECK2011","yoeB"
"3093","CPLX0-7712","2*GDPMANMANHYDRO-MONOMER","ECK2045","gmm"
"3255","TRANS-CPLX-202","3*EG11009-MONOMER,1*B2076-MONOMER,2*B2075-MONOMER,1*MDTA","ECK2070","mdtA"
"2692","CPLX0-241","1*TAGAALDOL2-MONOMER,1*G7128-MONOMER","ECK2089","gatY"
"2864","FRUCBISALD-CLASSI","10*FRUCBISALD-CLASSI-MONOMER","ECK2090","fbaB"
"3163","ABC-35-CPLX","1*EG12169-MONOMER,1*CCMB-MONOMER,2*CCMA-MONOMER,1*CCME-MONOMER,1*CCMC-MONOMER","ECK2193","ccmA"
"3238","NAP-CPLX","1*NAPB-MONOMER,1*NAPA-MONOMER","ECK2195","napB"
"2872","CPLX0-7720","1*MONOMER0-2682,1*G7171-MONOMER","ECK2252","arnF"
"2776","CPLX0-7525","2*MEND-MONOMER","ECK2258","menD"
"3966","CPLX0-3361","1*NUOB-MONOMER,1*NUOC-MONOMER,1*NUOE-MONOMER,1*NUOF-MONOMER,1*NUOG-MONOMER,1*NUOI-MONOMER","ECK2280","nuoC"
"3966","NADH-DHI-CPLX","1*NUOA-MONOMER,1*NUOH-MONOMER,1*NUOJ-MONOMER,1*NUOK-MONOMER,1*NUOL-MONOMER,1*NUOM-MONOMER,1*NUON-MONOMER,1*NUOI-MONOMER,1*NUOG-MONOMER,1*NUOF-MONOMER,1*NUOE-MONOMER,1*NUOC-MONOMER,1*NUOB-MONOMER","ECK2280","nuoC"
"2803","CPLX0-8119","1*MONOMER0-6,1*G7250-MONOMER,1*G7246-MONOMER","ECK2383","fryB"
"2700","IMP-DEHYDROG-CPLX","4*IMP-DEHYDROG-MONOMER","ECK2504","guaB"
"3271","CPLX0-7909","1*G7366-MONOMER,1*G7365-MONOMER","ECK2627","yfjO"
"3000","CPLX0-8201","4*G7394-MONOMER","ECK2653","csiD"
"2974","CPLX-169","1*G8210-MONOMER,1*GUTB-MONOMER,1*GUTA-MONOMER","ECK2697","srlA"
"3049","CPLX-169","1*G8210-MONOMER,1*GUTB-MONOMER,1*GUTA-MONOMER","ECK2698","srlE"
"3162","CPLX0-3929","4*EG10973-MONOMER","ECK2703","gutQ"
"2414","CPLX-153","2*ASCF-MONOMER","ECK2710","ascF"
"3237","RNAPS-CPLX","1*RPOB-MONOMER,1*RPOC-MONOMER,2*EG10893-MONOMER,1*RPOS-MONOMER","ECK2736","rpoS"
"2695","CPLX0-8174","2*EG12845-MONOMER,2*G7425-MONOMER","ECK2749","ygbF"
"2695","CPLX0-8173","2*EG12845-MONOMER","ECK2749","ygbF"
"3086","CPLX0-761","1*G7485-MONOMER,1*G7486-MONOMER,1*G7487-MONOMER","ECK2862","xdhA"
"3172","CPLX0-7933","3*G7489-MONOMER","ECK2866","ygeW"
"3168","RIB5PISOMA-CPLX","2*RIB5PISOMA-MONOMER","ECK2910","rpiA"
"59","TRANSKETOI-CPLX","2*TRANSKETOI-MONOMER","ECK2930","tktA"
"2710","ORNDECARBOX-BIO-CPLX","2*ORNDECARBOX-BIO-MONOMER","ECK2960","speC"
"3846","CPLX0-7458","1*G7545-MONOMER,1*G7544-MONOMER,1*MONOMER0-561","ECK2972","glcF"
"2754","CPLX0-7458","1*G7545-MONOMER,1*G7544-MONOMER,1*MONOMER0-561","ECK2973","glcE"
"3179","CPLX0-7917","2*G7553-MONOMER","ECK2983","yghU"
"2714","FORMHYDROG2-CPLX","1*HYBA-MONOMER,1*EG11800-MONOMER,1*MONOMER0-145,1*HYBC-MONOMER","ECK2989","hybB"
"2781","CPLX0-2121","1*EG11354-MONOMER,1*EMRB-MONOMER,3*EG11009-MONOMER","ECK3026","tolC"
"2781","TRANS-200-CPLX","2*EG11009-MONOMER,2*MACB,6*MACA","ECK3026","tolC"
"2781","CPLX0-2161","1*G7233-MONOMER,1*EMRY-MONOMER,3*EG11009-MONOMER","ECK3026","tolC"
"2781","TRANS-CPLX-202","3*EG11009-MONOMER,1*B2076-MONOMER,2*B2075-MONOMER,1*MDTA","ECK3026","tolC"
"2781","CPLX0-7964","3*EG11009-MONOMER","ECK3026","tolC"
"2781","TRANS-CPLX-204","3*EG11009-MONOMER,3*EG12240-MONOMER,3*YHIV-MONOMER","ECK3026","tolC"
"2781","CPLX0-2141","1*EG10266-MONOMER,3*ACRF-MONOMER,3*EG11009-MONOMER","ECK3026","tolC"
"2781","CPLX0-5","1*YBDA-MONOMER,3*EG11009-MONOMER","ECK3026","tolC"
"2781","TRANS-CPLX-201","6*EG11703-MONOMER,3*EG11009-MONOMER,3*ACRB-MONOMER","ECK3026","tolC"
"2781","CPLX0-3932","3*ACRD-MONOMER,1*EG11703-MONOMER,3*EG11009-MONOMER","ECK3026","tolC"
"2718","CPLX0-8159","2*G7596-MONOMER","ECK3063","ygjG"
"2138","CPLX0-3937","4*EG10252-MONOMER,4*EG10253-MONOMER","ECK3066","ebgA"
"3138","CPLX0-7622","2*LSERINEDEAM3-MONOMER","ECK3101","tdcG"
"332","ARCB-CPLX","2*ARCB-MONOMER","ECK3200","arcB"
"3263","ABC-52-CPLX","1*YHDZ-MONOMER,1*YHDY-MONOMER,1*YHDX-MONOMER,1*YHDW-MONOMER","ECK3256","yhdX"
"2725","ABC-52-CPLX","1*YHDZ-MONOMER,1*YHDY-MONOMER,1*YHDX-MONOMER,1*YHDW-MONOMER","ECK3257","yhdY"
"2802","CPLX0-8204","8*EG11918-MONOMER","ECK3994","zraP"
"1891","CPLX0-7974","2*EG11702-MONOMER","ECK3988","nudC"
"2952","CPLX0-3949","6*THIG-MONOMER,6*THIH-MONOMER","ECK3982","thiG"
"3029","UDHA-CPLX","8*UDHA-MONOMER","ECK3954","sthA"
"3107","ACETYLGLUTKIN-CPLX","2*ACETYLGLUTKIN-MONOMER","ECK3950","argB"
"3267","CPLX-160","1*FRWC-MONOMER,1*FRWB-MONOMER,1*EG11912-MONOMER,1*EG11906-MONOMER","ECK3939","ptsA"
"3666","GLYCDEH-CPLX","8*GLYCDEH-MONOMER","ECK3937","gldA"
"3217","CPLX0-8155","2*G7816-MONOMER","ECK3906","cpxP"
"2879","CPLX-159","1*FRVB-MONOMER,1*FRVA-MONOMER","ECK3892","frvB"
"2690","CPLX0-7683","6*EG11845-MONOMER","ECK3873","yihS"
"3842","CPLX0-8044","2*EG11828-MONOMER","ECK3848","mobB"
"2425","FADA-CPLX","2*FADA-MONOMER","ECK3837","fadA"
"2425","FAO-CPLX","2*FADB-MONOMER,2*FADA-MONOMER","ECK3837","fadA"
"3073","TATABCE-CPLX","1*G7808-MONOMER,1*EG11479-MONOMER,1*EG11305-MONOMER,1*TATA","ECK3831","tatB"
"3651","CPLX0-7997","2*DIAMINOPIMEPIM-MONOMER","ECK3804","dapF"
"1256","CPLX0-8013","2*UDPMANNACADEHYDROG-MONOMER","ECK3779","rffD"
"1892","CPLX0-8008","2*UDPGLCNACEPIM-MONOMER","ECK3778","rffE"
"2847","CPLX0-3976","1*EG11486-MONOMER,1*FUC4NACTRANS-MONOMER,1*EG11295-MONOMER","ECK3777","wzzE"
"3776","PPPGPPHYDRO-CPLX","2*PPPGPPHYDRO-MONOMER","ECK3771","gpp"
"747","CPLX0-3931","2*EG10837-MONOMER","ECK3770","rep"
"3002","DIHYDROXYACIDDEHYDRAT-CPLX","2*DIHYDROXYACIDDEHYDRAT-MONOMER","ECK3763","ilvD"
"1593","BRANCHED-CHAINAMINOTRANSFER-CPLX","6*BRANCHED-CHAINAMINOTRANSFER-MONOMER","ECK3762","ilvE"
"2852","CPLX0-7922","2*EG11191-MONOMER","ECK3631","slmA"
"2784","TRANS-CPLX-203","1*EG12283-MONOMER,1*EG12282-MONOMER,1*MONOMER0-422","ECK3567","yiaN"
"3011","CPLX0-235","2*MONOMER-43","ECK3540","ghrB"
"3015","CPLX0-8125","1*EG12259-MONOMER,1*EG12260-MONOMER","ECK3518","bcsA"
"2712","CPLX0-8207","2*EG11399-MONOMER","ECK3493","hdeB"
"3728","MALDEXPHOSPHORYL-CPLX","2*MALDEXPHOSPHORYL-MONOMER","ECK3404","malP"
"2911","CPLX0-3861","8*G7724-MONOMER","ECK3360","frlC"
"3024","CPLX0-821","12*G7723-MONOMER","ECK3359","frlB"
"3261","CPLX0-3382","1*G7702-MONOMER,1*G7703-MONOMER,1*G7704-MONOMER,1*G7705-MONOMER,1*G7706-MONOMER,1*G7707-MONOMER,1*G7708-MONOMER,1*G7709-MONOMER,1*G7710-MONOMER,1*G7711-MONOMER,1*EG12173-MONOMER,1*EG11359-MONOMER","ECK3321","gspM"
"2723","CPLX0-3382","1*G7702-MONOMER,1*G7703-MONOMER,1*G7704-MONOMER,1*G7705-MONOMER,1*G7706-MONOMER,1*G7707-MONOMER,1*G7708-MONOMER,1*G7709-MONOMER,1*G7710-MONOMER,1*G7711-MONOMER,1*EG12173-MONOMER,1*EG11359-MONOMER","ECK3320","gspL"
"2800","CPLX0-3382","1*G7702-MONOMER,1*G7703-MONOMER,1*G7704-MONOMER,1*G7705-MONOMER,1*G7706-MONOMER,1*G7707-MONOMER,1*G7708-MONOMER,1*G7709-MONOMER,1*G7710-MONOMER,1*G7711-MONOMER,1*EG12173-MONOMER,1*EG11359-MONOMER","ECK3317","gspI"
"3247","CPLX0-3382","1*G7702-MONOMER,1*G7703-MONOMER,1*G7704-MONOMER,1*G7705-MONOMER,1*G7706-MONOMER,1*G7707-MONOMER,1*G7708-MONOMER,1*G7709-MONOMER,1*G7710-MONOMER,1*G7711-MONOMER,1*EG12173-MONOMER,1*EG11359-MONOMER","ECK3312","gspD"
"3193","CPLX0-7679","2*EG11929-MONOMER","ECK4038","zur"
"2807","ARGDECARBOXDEG-CPLX","10*ARGDECARBOXDEG-MONOMER","ECK4110","adiA"
"2884","EIISGA","1*YJFU-MONOMER,1*YJFT-MONOMER,2*SGAT-MONOMER","ECK4189","ulaA"
"3035","CPLX0-3924","2*G7865-MONOMER","ECK4203","fklB"
"3223","ABC-46-CPLX","1*YJFF-MONOMER,1*YTFR-MONOMER,1*YTFT-MONOMER,1*YTFQ-MONOMER","ECK4224","ytfR"
